SeqName	SeqDesc	GOTerms	Enzymes	KeggMaps
gene12104	---NA---			
gene12118	---NA---			
gene12124	---NA---			
gene12125	---NA---			
gene12131	---NA---			
gene12135	---NA---			
gene5565	---NA---			
gene5568	---NA---			
gene5587	---NA---			
gene5602	---NA---			
gene5615	---NA---			
gene5618	---NA---			
gene5619	---NA---			
gene5620	---NA---			
gene5633	---NA---			
gene5636	---NA---			
gene13943	---NA---			
gene13950	---NA---			
gene13955	---NA---			
gene13971	---NA---			
gene13997	---NA---			
gene13986	---NA---			
gene13988	---NA---			
gene13995	---NA---			
gene14361	---NA---			
gene14362	---NA---			
gene9983	---NA---			
gene10002	---NA---			
gene10003	---NA---			
gene10013	---NA---			
gene10018	---NA---			
gene10027	---NA---			
gene10029	---NA---			
gene10031	---NA---			
gene10059	---NA---			
gene10082	---NA---			
gene10089	---NA---			
gene10266	---NA---			
gene10273	---NA---			
gene7665	---NA---			
gene11970	---NA---			
gene15726	---NA---			
gene18413	---NA---			
gene15745	---NA---			
gene15747	---NA---			
gene16947	---NA---			
gene16948	---NA---			
gene16950	---NA---			
gene16951	---NA---			
gene16960	---NA---			
gene16961	---NA---			
gene17262	---NA---			
gene17268	---NA---			
gene17269	---NA---			
gene1404	---NA---			
gene1416	---NA---			
gene1435	---NA---			
gene1441	---NA---			
gene1446	---NA---			
gene1452	---NA---			
gene1480	---NA---			
gene1485	---NA---			
gene1487	---NA---			
gene1495	---NA---			
gene1514	---NA---			
gene1550	---NA---			
gene1551	---NA---			
gene1571	---NA---			
gene1577	---NA---			
gene1578	---NA---			
gene1579	---NA---			
gene14990	---NA---			
gene14996	---NA---			
gene14999	---NA---			
gene7244	---NA---			
gene7256	---NA---			
gene7261	---NA---			
gene6951	---NA---			
gene6961	---NA---			
gene6979	---NA---			
gene6992	---NA---			
gene6993	---NA---			
gene7008	---NA---			
gene7015	---NA---			
gene7023	---NA---			
gene7032	---NA---			
gene7039	---NA---			
gene7057	---NA---			
gene7059	---NA---			
gene2565	---NA---			
gene2569	---NA---			
gene15358	---NA---			
gene15378	---NA---			
gene10529	---NA---			
gene9469	---NA---			
gene9479	---NA---			
gene9487	---NA---			
gene9490	---NA---			
gene9932	---NA---			
gene9933	---NA---			
gene9942	---NA---			
gene9970	---NA---			
gene9953	---NA---			
gene9962	---NA---			
gene9964	---NA---			
gene9965	---NA---			
gene9974	---NA---			
gene9037	---NA---			
gene9083	---NA---			
gene9102	---NA---			
gene9103	---NA---			
gene15381	---NA---			
gene13844	---NA---			
gene13867	---NA---			
gene12689	---NA---			
gene14822	---NA---			
gene8	---NA---			
gene16	---NA---			
gene20	---NA---			
gene34	---NA---			
gene35	---NA---			
gene41	---NA---			
gene42	---NA---			
gene52	---NA---			
gene56	---NA---			
gene59	---NA---			
gene71	---NA---			
gene81	---NA---			
gene95	---NA---			
gene105	---NA---			
gene124	---NA---			
gene149	---NA---			
gene153	---NA---			
gene167	---NA---			
gene179	---NA---			
gene180	---NA---			
gene198	---NA---			
gene210	---NA---			
gene211	---NA---			
gene213	---NA---			
gene215	---NA---			
gene218	---NA---			
gene219	---NA---			
gene241	---NA---			
gene246	---NA---			
gene252	---NA---			
gene262	---NA---			
gene265	---NA---			
gene272	---NA---			
gene276	---NA---			
gene15687	---NA---			
gene8029	---NA---			
gene8031	---NA---			
gene8046	---NA---			
gene1607	---NA---			
gene1616	---NA---			
gene1617	---NA---			
gene1634	---NA---			
gene1640	---NA---			
gene1655	---NA---			
gene1663	---NA---			
gene1673	---NA---			
gene1679	---NA---			
gene1680	---NA---			
gene1681	---NA---			
gene1686	---NA---			
gene1736	---NA---			
gene1752	---NA---			
gene1753	---NA---			
gene1756	---NA---	metal ion binding		
gene1761	---NA---			
gene1764	---NA---			
gene1779	---NA---			
gene1780	---NA---			
gene1781	---NA---			
gene1794	---NA---			
gene1799	---NA---			
gene1800	---NA---			
gene1776	---NA---			
gene1822	---NA---			
gene1821	---NA---			
gene1823	---NA---			
gene11577	---NA---			
gene11599	---NA---			
gene11601	---NA---			
gene11606	---NA---			
gene11611	---NA---			
gene11613	---NA---			
gene11626	---NA---			
gene11630	---NA---			
gene11636	---NA---			
gene11650	---NA---			
gene12776	---NA---			
gene17281	---NA---			
gene8389	---NA---			
gene8417	---NA---			
gene8466	---NA---			
gene8470	---NA---			
gene8475	---NA---			
gene8480	---NA---			
gene12873	---NA---			
gene12878	---NA---			
gene12891	---NA---			
gene12894	---NA---			
gene2750	---NA---			
gene2751	---NA---			
gene2772	---NA---			
gene2785	---NA---			
gene2798	---NA---			
gene2797	---NA---			
gene2810	---NA---			
gene2812	---NA---			
gene2834	---NA---			
gene2843	---NA---			
gene2846	---NA---			
gene2882	---NA---			
gene2884	---NA---			
gene2883	---NA---			
gene2891	---NA---			
gene2905	---NA---			
gene2924	---NA---			
gene13249	---NA---			
gene14529	---NA---			
gene14544	---NA---			
gene14546	---NA---			
gene14545	---NA---			
gene7069	---NA---			
gene7086	---NA---			
gene7088	---NA---			
gene7090	---NA---			
gene7097	---NA---			
gene7129	---NA---			
gene7135	---NA---			
gene7141	---NA---			
gene7144	---NA---			
gene7148	---NA---			
gene7149	---NA---			
gene7046	---NA---			
gene7161	---NA---			
gene17692	---NA---			
gene7183	---NA---			
gene7184	---NA---			
gene7185	---NA---			
gene7192	---NA---			
gene7200	---NA---			
gene16341	---NA---			
gene16346	---NA---			
gene16345	---NA---			
gene16348	---NA---			
gene15054	---NA---			
gene15057	---NA---			
gene15056	---NA---			
gene7726	---NA---			
gene7727	---NA---			
gene7730	---NA---			
gene7767	---NA---			
gene7780	---NA---			
gene9698	---NA---			
gene6203	---NA---			
gene6210	---NA---			
gene6221	---NA---			
gene6228	---NA---			
gene6234	---NA---			
gene6267	---NA---			
gene6272	---NA---			
gene6273	---NA---			
gene6280	---NA---			
gene6294	---NA---			
gene16110	---NA---			
gene13670	---NA---			
gene13678	---NA---			
gene13696	---NA---			
gene6020	---NA---			
gene6046	---NA---			
gene6059	---NA---			
gene18180	---NA---			
gene6071	---NA---			
gene6080	---NA---			
gene6082	---NA---			
gene6088	---NA---			
gene6094	---NA---			
gene6103	---NA---			
gene6122	---NA---			
gene6123	---NA---			
gene6125	---NA---			
gene6133	---NA---			
gene6141	---NA---			
gene9725	---NA---			
gene9729	---NA---			
gene6766	---NA---			
gene6776	---NA---			
gene6798	---NA---			
gene6816	---NA---			
gene6839	---NA---			
gene6840	---NA---			
gene6841	---NA---			
gene3196	---NA---			
gene3200	---NA---			
gene3202	---NA---			
gene3230	---NA---			
gene3232	---NA---			
gene3239	---NA---			
gene16743	---NA---			
gene17025	---NA---			
gene17027	---NA---			
gene17030	---NA---			
gene17031	---NA---			
gene9415	---NA---			
gene7782	---NA---			
gene7783	---NA---			
gene7830	---NA---			
gene7865	---NA---			
gene15517	---NA---			
gene15518	---NA---			
gene15523	---NA---			
gene15528	---NA---			
gene4355	---NA---			
gene4371	---NA---			
gene4374	---NA---			
gene4385	---NA---			
gene4399	---NA---			
gene4407	---NA---			
gene4408	---NA---			
gene8547	---NA---			
gene16388	---NA---			
gene16399	---NA---			
gene17115	---NA---			
gene7094	---NA---			
gene2139	---NA---			
gene2144	---NA---			
gene16003	-alpha-glucan-branching enzyme	1,4-alpha-glucan branching enzyme activity;hydrolase activity, hydrolyzing O-glycosyl compounds;cation binding;glycogen biosynthetic process;starch metabolic process;sucrose metabolic process		
gene16015	-alpha-glucan-branching enzyme	1,4-alpha-glucan branching enzyme activity;hydrolase activity, hydrolyzing O-glycosyl compounds;cation binding;glycogen biosynthetic process;starch metabolic process;sucrose metabolic process		
gene6945	-carotene 9 -oxygenase-like			
gene3295	-dependent receptor			
gene3367	-dependent receptor			
gene4205	-dienoyl- mitochondrial	oxidoreductase activity;metabolic process		
gene12022	-dihydro-8-oxoguanine triphosphatase	8-oxo-7,8-dihydroguanosine triphosphate pyrophosphatase activity;DNA repair		
gene17989	-dihydro-8-oxoguanine triphosphatase-like	8-oxo-7,8-dihydroguanosine triphosphate pyrophosphatase activity;DNA repair		
gene1568	-dihydroxy-3-keto-5-methylthiopentene dioxygenase	acireductone dioxygenase [iron(II)-requiring] activity;L-methionine biosynthetic process from methylthioadenosine;oxidation-reduction process		
gene4038	-like homeobox protein	sequence-specific DNA binding;regulation of transcription, DNA-templated		
gene9701	-like polyketide cyclase			
gene5637	-like protein			
gene9740	-like protein 2	protein binding		
gene3027	-like protein subfamily c member 10	cell redox homeostasis		
gene11431	-like protein subfamily c member 10	cell redox homeostasis		
gene10042	-muconate transport protein	integral component of membrane;transmembrane transport		
gene16883	-trehalose-phosphate synthase	catalytic activity;trehalose biosynthetic process		
gene11105	-trehalose-phosphate synthase	catalytic activity;trehalose biosynthetic process		
gene1636	-trehalose-phosphate synthase	catalytic activity;trehalose biosynthetic process		
gene10558	-type and c3hc4-type zinc finger-containing protein partial	protein binding;zinc ion binding		
gene14831	1-acyl-sn-glycerol-3-phosphate acyltransferase alpha	membrane;1-acylglycerol-3-phosphate O-acyltransferase activity;phospholipid biosynthetic process;acyl-carrier-protein biosynthetic process;glycerolipid metabolic process		
gene4013	1-acyl-sn-glycerol-3-phosphate acyltransferase epsilon	transferase activity, transferring acyl groups;metabolic process		
gene5250	1-acyl-sn-glycerol-3-phosphate acyltransferase gamma-like	transferase activity, transferring acyl groups;metabolic process		
gene5249	1-acyl-sn-glycerol-3-phosphate acyltransferase gamma-like	transferase activity, transferring acyl groups;metabolic process		
gene14912	1-acyl-sn-glycerol-3-phosphate acyltransferase gamma-like isoform x1	transferase activity, transferring acyl groups;metabolic process		
gene1789	1-acylglycerophosphocholine o-acyltransferase 1 isoform x1	transferase activity, transferring acyl groups;metabolic process		
gene16354	1-aminocyclopropane-1-carboxylate synthase-like protein 1	chromatin binding;chromatin		
gene4783	1-phosphatidylinositol -bisphosphate phosphodiesterase classes i and ii isoform x1	phosphatidylinositol phospholipase C activity;signal transducer activity;calcium ion binding;protein binding;intracellular signal transduction;intracellular signal transduction;phospholipid catabolic process;diacylglycerol metabolic process		
gene5257	1-phosphatidylinositol -bisphosphate phosphodiesterase delta-1-like isoform x2	phosphatidylinositol phospholipase C activity;protein binding;intracellular signal transduction;intracellular signal transduction;phospholipid catabolic process;diacylglycerol metabolic process		
gene11507	1-phosphatidylinositol -bisphosphate phosphodiesterase epsilon-1-like	phosphatidylinositol phospholipase C activity;guanyl-nucleotide exchange factor activity;protein binding;intracellular signal transduction;phospholipid catabolic process;diacylglycerol metabolic process;regulation of GTPase activity		
gene10890	1-phosphatidylinositol -bisphosphate phosphodiesterase gamma-1 isoform x1	phosphatidylinositol phospholipase C activity;calcium ion binding;protein binding;intracellular signal transduction;intracellular signal transduction;phospholipid catabolic process;diacylglycerol metabolic process		
gene165	1-phosphatidylinositol -bisphosphate phosphodiesterase gamma-1 isoform x1	phosphatidylinositol phospholipase C activity;calcium ion binding;protein binding;intracellular signal transduction;intracellular signal transduction;phospholipid catabolic process;diacylglycerol metabolic process		
gene598	1-phosphatidylinositol -bisphosphate phosphodiesterase gamma-1 isoform x1	phosphatidylinositol phospholipase C activity;calcium ion binding;protein binding;intracellular signal transduction;intracellular signal transduction;phospholipid catabolic process;diacylglycerol metabolic process		
gene7120	1-phosphatidylinositol -bisphosphate phosphodiesterase gamma-1 isoform x1	phosphatidylinositol phospholipase C activity;protein binding;intracellular signal transduction;intracellular signal transduction;phospholipid catabolic process;diacylglycerol metabolic process		
gene5029	1-phosphatidylinositol -bisphosphate phosphodiesterase isoform x1	phosphatidylinositol phospholipase C activity;calcium ion binding;protein binding;intracellular signal transduction;intracellular signal transduction;phospholipid catabolic process;diacylglycerol metabolic process		
gene4166	1-phosphatidylinositol 3-phosphate 5-kinase- partial	ATP binding;phosphatidylinositol phosphate kinase activity;phosphatidylinositol metabolic process		
gene4529	10 kda heat shock mitochondrial	cytoplasm;protein folding		
gene1566	116 kda u5 small nuclear ribonucleoprotein component	GTPase activity;GTP binding		
gene10737	12 kda fk506-binding protein	protein folding		
gene3653	130 kda phosphatidylinositol -biphosphate-dependent arf1 gtpase-activating	GTPase activator activity;protein binding		
gene8399	14-3-3 protein epsilon	protein domain specific binding		
gene9245	14-3-3 protein zeta isoform x1	protein domain specific binding		
gene7603	15 kda selenoprotein			
gene9264	17-beta-hydroxysteroid dehydrogenase type 12	oxidoreductase activity;metabolic process		
gene7850	2 -cyclic-nucleotide 3 - partial	membrane;2',3'-cyclic-nucleotide 3'-phosphodiesterase activity;cyclic nucleotide catabolic process		
gene18134	2 -phosphodiesterase 12			
gene10346	2 -phosphodiesterase 12			
gene6917	2-acylglycerol o-acyltransferase 1	transferase activity, transferring acyl groups other than amino-acyl groups		
gene6932	2-acylglycerol o-acyltransferase partial	transferase activity, transferring acyl groups other than amino-acyl groups		
gene1421	2-amino-3-carboxymuconate-6-semialdehyde decarboxylase	hydrolase activity		
gene10672	2-amino-3-ketobutyrate coenzyme a mitochondrial	glycine C-acetyltransferase activity;pyridoxal phosphate binding;threonine catabolic process;glycine metabolic process;L-serine metabolic process;acyl-carrier-protein biosynthetic process		
gene15091	2-aminoethanethiol dioxygenase-like	oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen;oxidation-reduction process		
gene18002	2-domain hemoglobin	oxygen binding;heme binding		
gene18003	2-domain hemoglobin	oxygen binding;heme binding		
gene14017	2-domain hemoglobin	oxygen binding;heme binding		
gene10698	2-domain hemoglobin	oxygen binding;heme binding		
gene13491	2-domain hemoglobin	oxygen binding;heme binding		
gene6725	2-domain hemoglobin	extracellular region;hemoglobin complex;iron ion binding;oxygen binding;heme binding;oxygen transport		
gene6731	2-domain hemoglobin	oxygen binding;heme binding		
gene6732	2-domain hemoglobin	oxygen binding;heme binding		
gene16248	2-domain hemoglobin protein subunit	oxygen binding;heme binding		
gene16257	2-domain hemoglobin protein subunit	oxygen binding;heme binding		
gene12968	2-hydroxyacyl- lyase 1	magnesium ion binding;catalytic activity;thiamine pyrophosphate binding		
gene3325	2-oxo-4-hydroxy-4-carboxy-5-ureidoimidazoline decarboxylase-like	allantoin biosynthetic process		
gene2298	2-oxoglutarate and iron-dependent oxygenase domain-containing protein 1	iron ion binding;oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, 2-oxoglutarate as one donor, and incorporation of one atom each of oxygen into both donors;L-ascorbic acid binding;oxidation-reduction process		
gene2197	2-oxoglutarate and iron-dependent oxygenase domain-containing protein 2	iron ion binding;oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen;L-ascorbic acid binding;oxidation-reduction process		
gene5253	2-oxoglutarate and iron-dependent oxygenase domain-containing protein 3-like	iron ion binding;oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, 2-oxoglutarate as one donor, and incorporation of one atom each of oxygen into both donors;L-ascorbic acid binding;oxidation-reduction process		
gene1766	2-oxoglutarate and iron-dependent oxygenase domain-containing protein 3-like	iron ion binding;oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen;L-ascorbic acid binding;oxidation-reduction process		
gene2890	2-oxoglutarate mitochondrial isoform x3	oxoglutarate dehydrogenase (succinyl-transferring) activity;thiamine pyrophosphate binding;tricarboxylic acid cycle;lysine catabolic process;tryptophan metabolic process;oxoglutarate dehydrogenase complex		
gene12780	2-oxoisovalerate dehydrogenase subunit mitochondrial	catalytic activity;metabolic process		
gene4519	2-oxoisovalerate dehydrogenase subunit mitochondrial-like	oxidoreductase activity, acting on the aldehyde or oxo group of donors, disulfide as acceptor;metabolic process		
gene7668	2-phosphoxylose phosphatase 1	acid phosphatase activity;riboflavin metabolic process;hexachlorocyclohexane metabolic process		
gene10025	205 kda microtubule-associated	protein serine/threonine phosphatase activity;cation binding;protein dephosphorylation;protein serine/threonine phosphatase complex		
gene582	23 kda integral membrane protein	integral component of membrane		
gene13985	23 kda integral membrane protein	integral component of membrane		
gene13524	24-dehydrocholesterol reductase	oxidoreductase activity, acting on CH-OH group of donors;flavin adenine dinucleotide binding;oxidation-reduction process		
gene14644	26s protease regulatory subunit 10b	cytoplasm;ATP binding;hydrolase activity;protein catabolic process		
